nama_variabel,jenis_makanan,tahun,nama_wilayah,value
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lima Puluh Kota,250
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Pasaman,210
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Solok Selatan,631
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Dharmasraya,266
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Pasaman Barat,248
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Padang,1017
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Solok,853
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Sawah Lunto,606
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Padang Panjang,913
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Bukittinggi,1544
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Payakumbuh,855
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Pariaman,736
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kuantan Singingi,295
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Indragiri Hulu,227
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Indragiri Hilir,334
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Pelalawan,256
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Siak,382
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kampar,154
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Rokan Hulu,396
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bengkalis,531
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Rokan Hilir,534
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kepulauan Meranti,571
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Pekanbaru,1032
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Dumai,436
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kerinci,147
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Merangin,208
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sarolangun,96
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Batang Hari,125
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Muaro Jambi,412
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Tanjung Jabung Timur,687
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Tanjung Jabung Barat,345
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Tebo,243
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bungo,175
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Jambi,861
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Sungai Penuh,364
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Ogan Komering Ulu,326
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Ogan Komering Ilir,234
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Muara Enim,196
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lahat,242
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Musi Rawas,99
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Musi Banyuasin,259
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Banyu Asin,394
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Ogan Komering Ulu Selatan,139
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Ogan Komering Ulu Timur,201
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Ogan Ilir,162
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Empat Lawang,139
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Penukal Abab Lematang Ilir,113
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Musi Rawas Utara,186
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Palembang,905
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Prabumulih,319
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Pagar Alam,222
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Lubuklinggau,384
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bengkulu Selatan,134
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Rejang Lebong,207
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bengkulu Utara,230
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kaur,267
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Seluma,203
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Mukomuko,131
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lebong,109
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kepahiang,101
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bengkulu Tengah,74
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Bengkulu,497
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lampung Barat,204
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Tanggamus,171
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lampung Selatan,207
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lampung Timur,205
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lampung Tengah,134
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lampung Utara,171
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Way Kanan,80
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Tulangbawang,74
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Pesawaran,171
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Pringsewu,331
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Mesuji,57
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Tulang Bawang Barat,80
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Pesisir Barat,182
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Bandar Lampung,981
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Metro,353
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bangka,341
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Belitung,304
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bangka Barat,569
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bangka Tengah,338
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bangka Selatan,115
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Belitung Timur,211
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Pangkal Pinang,849
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Karimun,1124
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bintan,408
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Natuna,571
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lingga,618
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kepulauan Anambas,299
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Batam,1028
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Tanjung Pinang,769
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kep. Seribu,769
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Jakarta Selatan,1324
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Jakarta Timur,1234
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Jakarta Pusat,1057
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Jakarta Barat,1127
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Jakarta Utara,1400
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bogor,530
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sukabumi,355
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Cianjur,268
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bandung,577
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Garut,227
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Tasikmalaya,196
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Ciamis,313
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kuningan,557
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Cirebon,292
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Majalengka,442
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sumedang,386
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Indramayu,609
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Subang,494
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Purwakarta,569
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Karawang,664
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bekasi,664
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bandung Barat,246
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Pangandaran,377
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Bogor,1219
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Sukabumi,1197
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Bandung,1355
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Cirebon,936
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Bekasi,1543
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Depok,1270
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Cimahi,1130
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Tasikmalaya,754
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Banjar,744
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Cilacap,260
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Banyumas,305
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Purbalingga,156
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Banjarnegara,253
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kebumen,202
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Purworejo,167
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Wonosobo,206
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Magelang,195
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Boyolali,161
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Klaten,221
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sukoharjo,265
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Wonogiri,157
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Karanganyar,273
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sragen,176
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Grobogan,87
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Blora,153
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Rembang,125
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Pati,312
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kudus,208
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Jepara,87
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Demak,255
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Semarang,306
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Temanggung,111
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kendal,255
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Batang,151
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Pekalongan,216
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Pemalang,346
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Tegal,336
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Brebes,221
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Magelang,599
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Surakarta,905
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Salatiga,1001
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Semarang,984
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Pekalongan,614
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Tegal,444
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kulon Progo,114
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bantul,378
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Gunung Kidul,108
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sleman,729
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Yogyakarta,1041
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Pacitan,33
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Ponorogo,224
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Trenggalek,49
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Tulungagung,206
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Blitar,88
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kediri,132
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Malang,298
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lumajang,315
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Jember,185
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Banyuwangi,236
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bondowoso,259
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Situbondo,208
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Probolinggo,153
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Pasuruan,261
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sidoarjo,1164
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Mojokerto,429
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Jombang,377
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Nganjuk,141
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Madiun,110
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Magetan,48
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Ngawi,122
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bojonegoro,267
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Tuban,199
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lamongan,310
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Gresik,584
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bangkalan,272
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sampang,77
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Pamekasan,224
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sumenep,234
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Kediri,838
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Blitar,779
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Malang,981
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Probolinggo,478
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Pasuruan,707
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Mojokerto,655
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Madiun,886
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Surabaya,1177
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Batu,465
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Pandeglang,72
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lebak,220
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Tangerang,591
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Serang,191
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Tangerang,1018
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Cilegon,1248
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Serang,656
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Tangerang Selatan,1644
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Jembrana,302
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Tabanan,598
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Badung,955
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Gianyar,528
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Klungkung,289
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bangli,281
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Karangasem,107
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Buleleng,356
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Denpasar,1040
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lombok Barat,278
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lombok Tengah,230
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lombok Timur,513
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sumbawa,456
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Dompu,129
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bima,153
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sumbawa Barat,624
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lombok Utara,259
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Mataram,946
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Bima,492
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sumba Barat,153
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sumba Timur,166
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kupang,64
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Timor Tengah Selatan,107
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Timor Tengah Utara,252
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Belu,825
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Alor,176
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lembata,70
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Flores Timur,123
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sikka,209
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Ende,194
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Ngada,153
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Manggarai,97
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Rote Ndao,198
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Manggarai Barat,172
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sumba Tengah,104
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sumba Barat Daya,94
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Nagekeo,192
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Manggarai Timur,82
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sabu Raijua,59
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Malaka,136
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Kupang,771
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sambas,151
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Bengkayang,124
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Landak,114
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Mempawah,187
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sanggau,174
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Ketapang,251
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sintang,189
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kapuas Hulu,121
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sekadau,101
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Melawi,86
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kayong Utara,120
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kubu Raya,137
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Pontianak,430
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kota Singkawang,315
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kotawaringin Barat,534
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kotawaringin Timur,299
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Kapuas,299
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Barito Selatan,544
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Barito Utara,289
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Sukamara,276
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Lamandau,474
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2021,Seruyan,276
